   8.0141583e-04
  -5.7392488e-04
   1.3720292e-03
  -9.5194958e-04
   1.7628692e-03
  -1.3956522e-03
   2.2558689e-03
  -2.3571362e-03
   3.1396499e-03
  -3.1585101e-03
   3.9320757e-03
  -3.8824966e-03
   5.6187108e-03
  -6.6373019e-03
   9.9035356e-03
  -1.2086722e-02
   1.5844912e-02
  -1.8109136e-02
   2.2114031e-02
  -2.3620238e-02
   2.5055482e-02
  -2.2549200e-02
   1.9737656e-02
  -9.9973917e-03
  -1.0735935e-03
   2.1268106e-02
  -4.2116985e-02
   7.2474356e-02
  -1.0068499e-01
   1.2931849e-01
  -1.3254797e-01
   1.0036998e-01
   2.8508444e-02
  -2.6303808e-01
   4.9945186e-01
   5.0868688e-01
   1.5642202e-01
   5.0204978e-02
  -1.7278347e-02
   4.5838670e-03
  -1.6663345e-02
  -1.3981811e-03
   7.0313363e-03
  -7.6019169e-03
   2.3348325e-03
  -1.4578790e-03
  -1.2935129e-03
  -1.7230476e-03
   4.1312552e-06
